messstelle_id,gemeinde_id,name,datum_pn,stoff_nr,messergebnis_c,masseinheit,messergebnis_hinweis,gw_stockwerk,grundstueck,gwhorizont,gwleiter,gwk_lage_id,gwk_monitoring_id,turnus_wasserstand,wasserstandsmessstelle,guetemessstelle,beobachtung_wasserstand,betreiber,filterlaenge_cm,ausbaudurchmesser_mm,historischer_ruhe_wsp,oberkante_filter_cm,probengut,verfahren,messergebnis_cm
47077062,5170052,Xanten,06/11/2006 00:00,1244,9.79996,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47077062,5170052,Xanten,24/05/2000 00:00,1244,13.99999,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47077062,5170052,Xanten,06/06/2016 00:00,1244,13.5,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47077062,5170052,Xanten,16/11/2016 00:00,1244,19.00002,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47077062,5170052,Xanten,23/06/2004 00:00,1244,8.29996,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47077062,5170052,Xanten,06/11/2003 00:00,1244,8.99996,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47077062,5170052,Xanten,08/09/1998 00:00,1244,12.99997,mg/l,NULL,1,privat,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,27_04,27_04,monatlich,ja,ja,-,KWW GmbH – Kommunales Wasserwerk                  ,800,800,NULL,925,Grundwasser,NULL,=
47094096,5170048,Wesel,28/11/2001 00:00,1244,53,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,04/06/2009 00:00,1244,51.19998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,30/11/2009 00:00,1244,54.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,28/06/2006 00:00,1244,52.2,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,09/12/1996 00:00,1244,68.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,16/11/1998 00:00,1244,55.99996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,07/07/1998 00:00,1244,55.99996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,28/11/2000 00:00,1244,50.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,21/05/2002 00:00,1244,53.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,10/11/2008 00:00,1244,50.79996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,11/05/1993 00:00,1244,62.89997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,12/06/1995 00:00,1244,62.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,27/11/2003 00:00,1244,56.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,23/04/2012 00:00,1244,49.79999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,                                                  ,=
47094096,5170048,Wesel,26/03/2013 00:00,1244,45.09997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,                                                  ,=
47094096,5170048,Wesel,31/08/2020 00:00,1244,39.5,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,nach Laborjournal,=
47094096,5170048,Wesel,30/03/2016 00:00,1244,45.5,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,17/10/2018 00:00,1244,40.79998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,DIN EN ISO 10304-1 (1995),=
47094096,5170048,Wesel,28/03/2018 00:00,1244,44.40002,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,DIN EN ISO 10304-1 (1995),=
47094096,5170048,Wesel,12/11/2019 00:00,1244,39,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,DIN EN ISO 10304-1 (2009),=
47094096,5170048,Wesel,17/09/2012 00:00,1244,48.69997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,                                                  ,=
47094096,5170048,Wesel,30/09/2013 00:00,1244,45.69997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,                                                  ,=
47094096,5170048,Wesel,16/06/2008 00:00,1244,51.79997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,12/12/1995 00:00,1244,62.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,18/10/2017 00:00,1244,38.8,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,15/06/2004 00:00,1244,51.09998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,29/03/2017 00:00,1244,47.40002,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,30/07/1996 00:00,1244,59.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,27/06/2001 00:00,1244,51.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,28/03/2019 00:00,1244,42.5,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,DIN EN ISO 10304-1 (2009),=
47094096,5170048,Wesel,28/03/2019 00:00,1244,42.5,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,nach Laborjournal,=
47094096,5170048,Wesel,17/03/2020 00:00,1244,42.2,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,DIN EN ISO 10304-1 (2009),=
47094096,5170048,Wesel,13/12/1999 00:00,1244,53.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,11/12/2002 00:00,1244,51.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,08/10/1997 00:00,1244,54.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,17/07/2003 00:00,1244,51.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,12/12/1995 00:00,1244,62.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,27/10/1994 00:00,1244,65.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,16/05/1994 00:00,1244,56.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,28/11/2007 00:00,1244,55.69998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,29/11/2006 00:00,1244,54.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,30/05/2007 00:00,1244,50,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,07/06/2005 00:00,1244,54.39999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,21/12/2016 00:00,1244,48.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,30/07/1996 00:00,1244,59.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,18/04/2011 00:00,1244,49.79999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,11/10/2010 00:00,1244,48.59996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,10/05/2010 00:00,1244,50.79996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,10/10/2011 00:00,1244,51.09998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47094096,5170048,Wesel,01/12/2005 00:00,1244,51.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,928_01,928_01,Messstelle inaktiv,ja,ja,-,Stadtwerke Wesel                                  ,1000,400,NULL,852,Grundwasser,NULL,=
47200066,5170048,Wesel,23/10/1991 00:00,1244,28.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,21/04/2015 00:00,1244,20.49998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,                                                  ,=
47200066,5170048,Wesel,04/05/1990 00:00,1244,29.99996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,23/04/1991 00:00,1244,25.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,14/04/1997 00:00,1244,22.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,27/05/2008 00:00,1244,19.79998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,13/09/2016 00:00,1244,22.19999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,19/04/2016 00:00,1244,21.49999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,09/10/2007 00:00,1244,17.39997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,17/10/2000 00:00,1244,15.99997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,12/05/2009 00:00,1244,19.89998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,04/04/2001 00:00,1244,19.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,22/05/2012 00:00,1244,20.79999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,                                                  ,=
47200066,5170048,Wesel,19/10/2004 00:00,1244,20.59998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,06/10/2020 00:00,1244,22.9,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,DIN EN ISO 10304-1 (2009),=
47200066,5170048,Wesel,05/05/2004 00:00,1244,18.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,27/10/1997 00:00,1244,24.99998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,24/04/2018 00:00,1244,21.39999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,21/10/2008 00:00,1244,19.79998,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,11/10/2006 00:00,1244,19.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,10/04/2019 00:00,1244,13.1,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,DIN EN ISO 10304-1 (2009),=
47200066,5170048,Wesel,15/10/2019 00:00,1244,23.6,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,DIN EN ISO 10304-1 (2009),=
47200066,5170048,Wesel,06/05/2014 00:00,1244,22.49996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,                                                  ,=
47200066,5170048,Wesel,12/10/2005 00:00,1244,20.9,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,18/04/2000 00:00,1244,16.99999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,11/05/2006 00:00,1244,19.29999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,19/10/1999 00:00,1244,20.99996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,08/05/2007 00:00,1244,20.19996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,25/05/2011 00:00,1244,16.49996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,10/05/2005 00:00,1244,18.79996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,25/04/2017 00:00,1244,22.89999,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,13/11/2012 00:00,1244,21.09997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,                                                  ,=
47200066,5170048,Wesel,21/04/2020 00:00,1244,20.3,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,DIN EN ISO 10304-1 (2009),=
47200066,5170048,Wesel,18/09/2018 00:00,1244,21.9,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,nach Laborjournal,=
47200066,5170048,Wesel,25/10/2011 00:00,1244,19.69997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,18/05/2010 00:00,1244,17.99996,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
47200066,5170048,Wesel,27/10/2009 00:00,1244,19.59997,mg/l,NULL,1,privat,Niederterrassen mit Lößauflagerung,Niederterrasse,278_01,278_01,Messstelle inaktiv,ja,ja,-,Niederrheinische Gas- und Wasserwerke GmbH        ,1500,800,NULL,552,Grundwasser,NULL,=
